order_id,date,customer_id,product_id,revenue,quantity,region,channel
ORD_2775,2023-07-12,CUST_304,PROD_6,159.72,2,Europe,Mobile
ORD_2776,2023-02-19,CUST_341,PROD_69,112.5,1,North America,Mobile
ORD_2777,2023-05-21,CUST_290,PROD_22,1492.72,4,North America,Web
ORD_2778,2023-03-15,CUST_97,PROD_3,453.37,1,North America,Web
ORD_2779,2023-03-27,CUST_140,PROD_58,280.32,3,Europe,Mobile
ORD_2780,2023-10-31,CUST_487,PROD_37,998.06,2,Europe,Web
ORD_2781,2023-11-13,CUST_463,PROD_41,926.91,3,Europe,Web
ORD_2782,2023-07-23,CUST_150,PROD_8,374.86,2,Europe,Web
ORD_2783,2023-11-06,CUST_407,PROD_65,213.47,1,Asia,Mobile
ORD_2784,2023-06-23,CUST_162,PROD_98,1163.04,4,Europe,Web
ORD_2785,2023-07-01,CUST_376,PROD_47,717.12,3,Europe,Mobile
ORD_2786,2023-01-30,CUST_145,PROD_54,641.52,2,Europe,Web
ORD_2787,2023-05-27,CUST_105,PROD_39,788.4,4,Europe,Web
ORD_2788,2023-07-31,CUST_102,PROD_87,1443.84,3,Asia,Mobile
ORD_2789,2023-06-01,CUST_45,PROD_10,358.57,1,Asia,Mobile
ORD_2790,2023-02-02,CUST_219,PROD_62,136.19,1,North America,Mobile
ORD_2791,2023-04-16,CUST_55,PROD_12,151.47,3,Asia,Web
ORD_2792,2023-11-03,CUST_451,PROD_42,447.44,2,Europe,Web
ORD_2793,2023-02-01,CUST_498,PROD_78,1945.44,4,North America,Web
ORD_2794,2023-06-09,CUST_61,PROD_76,225.22,3,Europe,Mobile
ORD_2795,2023-07-13,CUST_76,PROD_52,862.84,4,Europe,Mobile
ORD_2796,2023-08-25,CUST_377,PROD_76,375.36,3,Europe,Web
ORD_2797,2023-04-24,CUST_448,PROD_71,130.82,2,Europe,Mobile
ORD_2798,2023-11-29,CUST_421,PROD_24,335.59,1,North America,Mobile
ORD_2799,2023-02-09,CUST_445,PROD_73,124.92,1,Asia,Web
ORD_2800,2023-01-14,CUST_308,PROD_20,194.38,3,Europe,Mobile
ORD_2801,2023-08-10,CUST_438,PROD_73,374.76,3,Asia,Web
ORD_2802,2023-07-05,CUST_476,PROD_32,1943.56,4,Europe,Mobile
ORD_2803,2023-10-23,CUST_236,PROD_44,987.56,2,North America,Mobile
ORD_2804,2023-03-15,CUST_94,PROD_20,215.98,2,Europe,Web
ORD_2805,2023-05-02,CUST_85,PROD_89,35.54,2,North America,Mobile
ORD_2806,2023-03-07,CUST_14,PROD_97,282.62,3,Europe,Web
ORD_2807,2023-06-07,CUST_477,PROD_25,72.16,2,Europe,Web
ORD_2808,2023-03-17,CUST_410,PROD_38,1277.55,3,Europe,Web
ORD_2809,2023-01-18,CUST_495,PROD_99,846.23,3,Europe,Mobile
ORD_2810,2023-10-11,CUST_259,PROD_6,532.4,4,Asia,Web
ORD_2811,2023-01-18,CUST_259,PROD_80,1653.48,4,Asia,Web
ORD_2812,2023-06-19,CUST_375,PROD_13,591.18,2,Asia,Web
ORD_2813,2023-10-12,CUST_441,PROD_23,127.5,3,North America,Mobile
ORD_2814,2023-08-21,CUST_97,PROD_45,219.15,1,North America,Web
ORD_2815,2023-08-03,CUST_102,PROD_66,1043.19,3,Asia,Web
ORD_2816,2023-07-24,CUST_94,PROD_22,1492.72,4,Europe,Mobile
ORD_2817,2023-09-04,CUST_224,PROD_50,350.34,1,North America,Web
ORD_2818,2023-02-12,CUST_181,PROD_29,381.78,3,North America,Mobile
ORD_2819,2023-03-26,CUST_117,PROD_43,861.14,3,Europe,Mobile
ORD_2820,2023-09-16,CUST_329,PROD_96,408.16,2,North America,Web
ORD_2821,2023-11-04,CUST_458,PROD_86,473.54,1,North America,Mobile
ORD_2822,2023-07-28,CUST_352,PROD_75,347.99,1,Europe,Web
ORD_2823,2023-01-22,CUST_228,PROD_21,142.72,4,North America,Mobile
ORD_2824,2023-07-10,CUST_446,PROD_36,648.42,2,Europe,Mobile
ORD_2825,2023-02-06,CUST_230,PROD_88,243.84,4,Europe,Web
ORD_2826,2023-05-25,CUST_339,PROD_55,685.38,3,Asia,Web
ORD_2827,2023-03-15,CUST_257,PROD_27,480.37,1,Europe,Mobile
ORD_2828,2023-05-25,CUST_160,PROD_5,242.52,2,North America,Mobile
ORD_2829,2023-11-01,CUST_488,PROD_66,695.46,2,Europe,Web
ORD_2830,2023-07-20,CUST_149,PROD_81,1358.1,3,Europe,Web
ORD_2831,2023-07-23,CUST_310,PROD_30,202.36,4,Europe,Mobile
ORD_2832,2023-01-13,CUST_321,PROD_53,278.16,4,North America,Web
ORD_2833,2023-03-16,CUST_432,PROD_34,39.91,1,Europe,Mobile
ORD_2834,2023-04-26,CUST_251,PROD_25,60.13,1,Asia,Web
ORD_2835,2023-02-14,CUST_94,PROD_75,208.79,1,Europe,Web
ORD_2836,2023-08-12,CUST_220,PROD_96,408.16,2,Europe,Mobile
ORD_2837,2023-09-30,CUST_366,PROD_33,405.74,1,North America,Web
ORD_2838,2023-06-01,CUST_159,PROD_10,1075.71,3,Europe,Mobile
ORD_2839,2023-05-18,CUST_292,PROD_46,850.61,3,Europe,Web
ORD_2840,2023-11-03,CUST_35,PROD_7,486.56,2,North America,Mobile
ORD_2841,2023-08-18,CUST_221,PROD_59,1802.52,4,North America,Mobile
ORD_2842,2023-08-06,CUST_120,PROD_75,1391.96,4,Europe,Web
ORD_2843,2023-02-04,CUST_402,PROD_30,151.77,3,Europe,Web
ORD_2844,2023-04-19,CUST_497,PROD_3,1813.48,4,Asia,Web
ORD_2845,2023-01-10,CUST_258,PROD_76,375.36,3,Europe,Web
ORD_2846,2023-11-28,CUST_225,PROD_71,65.41,1,Europe,Web
ORD_2847,2023-07-07,CUST_2,PROD_52,862.84,4,North America,Web
ORD_2848,2023-11-22,CUST_423,PROD_66,834.55,4,Europe,Web
ORD_2849,2023-10-23,CUST_198,PROD_52,431.42,2,Europe,Mobile
ORD_2850,2023-04-17,CUST_436,PROD_33,1217.22,3,Europe,Mobile
ORD_2851,2023-03-23,CUST_36,PROD_17,1854.72,4,North America,Mobile
ORD_2852,2023-12-30,CUST_486,PROD_2,575.04,4,Europe,Web
ORD_2853,2023-10-19,CUST_83,PROD_77,1732.64,4,Asia,Mobile
ORD_2854,2023-07-07,CUST_334,PROD_78,486.36,1,Europe,Web
ORD_2855,2023-07-16,CUST_472,PROD_46,1417.68,3,North America,Mobile
ORD_2856,2023-04-26,CUST_251,PROD_62,408.57,3,Asia,Web
ORD_2857,2023-01-16,CUST_182,PROD_44,493.78,1,Asia,Web
ORD_2858,2023-07-01,CUST_338,PROD_73,124.92,1,Europe,Mobile
ORD_2859,2023-02-21,CUST_458,PROD_90,489.08,1,North America,Mobile
ORD_2860,2023-02-27,CUST_298,PROD_87,1925.12,4,North America,Web
ORD_2861,2023-06-09,CUST_356,PROD_48,175.42,1,Europe,Mobile
ORD_2862,2023-01-24,CUST_374,PROD_2,431.28,3,Europe,Web
ORD_2863,2023-10-24,CUST_65,PROD_27,480.37,1,Asia,Web
ORD_2864,2023-09-09,CUST_122,PROD_40,788.82,3,Europe,Web
ORD_2865,2023-02-07,CUST_168,PROD_63,52.98,1,North America,Mobile
ORD_2866,2023-05-02,CUST_370,PROD_13,591.18,2,North America,Web
ORD_2867,2023-11-23,CUST_51,PROD_21,142.72,4,North America,Web
ORD_2868,2023-07-31,CUST_224,PROD_62,136.19,1,North America,Mobile
ORD_2869,2023-02-11,CUST_207,PROD_94,74.3,2,Europe,Mobile
ORD_2870,2023-10-07,CUST_445,PROD_7,486.56,2,Asia,Mobile
ORD_2871,2023-08-03,CUST_254,PROD_64,561.89,3,Europe,Mobile
ORD_2872,2023-06-03,CUST_138,PROD_39,788.4,4,Asia,Mobile
ORD_2873,2023-07-04,CUST_215,PROD_47,956.16,4,Europe,Mobile
ORD_2874,2023-03-08,CUST_364,PROD_17,927.36,2,North America,Mobile
ORD_2875,2023-05-21,CUST_455,PROD_19,218.86,1,Europe,Web
ORD_2876,2023-11-15,CUST_293,PROD_26,1049.92,4,Europe,Web
ORD_2877,2023-10-06,CUST_36,PROD_2,431.28,3,North America,Web
ORD_2878,2023-09-13,CUST_300,PROD_3,906.74,2,Europe,Web
ORD_2879,2023-09-01,CUST_188,PROD_67,152.28,3,North America,Web
ORD_2880,2023-11-06,CUST_476,PROD_59,901.26,2,Europe,Mobile
ORD_2881,2023-08-11,CUST_498,PROD_14,365.91,3,North America,Mobile
ORD_2882,2023-03-03,CUST_120,PROD_60,348.16,1,Europe,Mobile
ORD_2883,2023-10-29,CUST_89,PROD_86,947.08,2,Europe,Web
ORD_2884,2023-11-23,CUST_6,PROD_76,150.14,2,Europe,Web
ORD_2885,2023-02-18,CUST_21,PROD_11,706.28,4,Europe,Mobile
ORD_2886,2023-09-28,CUST_114,PROD_64,1248.64,4,Asia,Web
ORD_2887,2023-10-04,CUST_192,PROD_99,470.13,1,Europe,Web
ORD_2888,2023-04-29,CUST_228,PROD_22,1119.54,3,North America,Web
ORD_2889,2023-11-26,CUST_492,PROD_95,693.93,3,North America,Mobile
ORD_2890,2023-02-05,CUST_23,PROD_66,347.73,1,North America,Web
ORD_2891,2023-06-02,CUST_419,PROD_35,114.15,1,Asia,Mobile
ORD_2892,2023-01-17,CUST_155,PROD_64,936.48,3,North America,Mobile
ORD_2893,2023-08-07,CUST_378,PROD_10,717.14,2,North America,Web
ORD_2894,2023-03-27,CUST_230,PROD_53,69.54,1,Europe,Mobile
ORD_2895,2023-02-26,CUST_400,PROD_52,431.42,2,North America,Web
ORD_2896,2023-08-29,CUST_457,PROD_93,1366.04,4,Europe,Web
ORD_2897,2023-09-13,CUST_41,PROD_20,431.96,4,Europe,Web
ORD_2898,2023-03-21,CUST_333,PROD_35,114.15,1,Europe,Web
ORD_2899,2023-09-27,CUST_5,PROD_1,610.47,3,Europe,Mobile
ORD_2900,2023-08-27,CUST_352,PROD_74,47.51,1,Europe,Mobile
ORD_2901,2023-05-22,CUST_136,PROD_98,1163.04,4,North America,Mobile
ORD_2902,2023-12-15,CUST_94,PROD_94,61.92,1,Europe,Mobile
ORD_2903,2023-11-03,CUST_195,PROD_70,109.17,3,Europe,Web
ORD_2904,2023-04-17,CUST_96,PROD_24,1342.36,4,Asia,Web
ORD_2905,2023-12-28,CUST_427,PROD_74,237.57,3,North America,Web
ORD_2906,2023-10-11,CUST_482,PROD_66,347.73,1,Europe,Web
ORD_2907,2023-06-14,CUST_499,PROD_93,683.02,2,Europe,Web
ORD_2908,2023-08-05,CUST_323,PROD_18,464.28,2,Asia,Mobile
ORD_2909,2023-07-18,CUST_197,PROD_52,862.84,4,Europe,Mobile
ORD_2910,2023-12-14,CUST_447,PROD_1,203.49,1,North America,Web
ORD_2911,2023-11-04,CUST_242,PROD_87,1443.84,3,North America,Web
ORD_2912,2023-09-16,CUST_132,PROD_90,1956.32,4,Asia,Mobile
ORD_2913,2023-10-30,CUST_3,PROD_59,1351.89,3,Europe,Web
ORD_2914,2023-04-20,CUST_25,PROD_38,1703.4,4,North America,Mobile
ORD_2915,2023-08-25,CUST_404,PROD_52,862.84,4,Europe,Mobile
ORD_2916,2023-02-20,CUST_181,PROD_60,696.32,2,North America,Web
ORD_2917,2023-04-19,CUST_136,PROD_36,324.21,1,North America,Web
ORD_2918,2023-12-06,CUST_434,PROD_14,73.18,1,Europe,Mobile
ORD_2919,2023-04-25,CUST_196,PROD_8,562.29,3,Europe,Mobile
ORD_2920,2023-08-07,CUST_360,PROD_76,250.24,2,Asia,Mobile
ORD_2921,2023-06-24,CUST_133,PROD_58,373.76,4,Europe,Mobile
ORD_2922,2023-05-01,CUST_480,PROD_31,1508.76,4,Europe,Mobile
ORD_2923,2023-07-18,CUST_240,PROD_77,1299.48,3,North America,Web
ORD_2924,2023-06-19,CUST_286,PROD_79,57.1,1,Asia,Web
ORD_2925,2023-03-12,CUST_226,PROD_91,1926.08,4,Asia,Web
ORD_2926,2023-10-30,CUST_461,PROD_97,628.04,4,Europe,Mobile
ORD_2927,2023-06-05,CUST_308,PROD_40,788.82,3,Europe,Web
ORD_2928,2023-12-11,CUST_167,PROD_71,65.41,1,Asia,Web
ORD_2929,2023-01-12,CUST_86,PROD_62,408.57,3,Europe,Mobile
ORD_2930,2023-11-03,CUST_437,PROD_77,519.79,2,Europe,Web
ORD_2931,2023-06-13,CUST_317,PROD_87,962.56,2,Asia,Mobile
ORD_2932,2023-03-16,CUST_18,PROD_99,940.26,2,Europe,Mobile
ORD_2933,2023-03-09,CUST_153,PROD_2,575.04,4,North America,Web
ORD_2934,2023-07-30,CUST_74,PROD_88,182.88,3,Europe,Web
ORD_2935,2023-08-19,CUST_23,PROD_29,254.52,2,North America,Mobile
ORD_2936,2023-01-22,CUST_419,PROD_40,262.94,1,Asia,Mobile
ORD_2937,2023-03-03,CUST_326,PROD_25,120.26,2,Asia,Web
ORD_2938,2023-06-16,CUST_192,PROD_82,872.24,4,Europe,Mobile
ORD_2939,2023-10-04,CUST_136,PROD_48,292.37,1,North America,Mobile
ORD_2940,2023-05-07,CUST_110,PROD_56,218.45,1,North America,Mobile
ORD_2941,2023-06-11,CUST_56,PROD_93,819.62,4,Europe,Mobile
ORD_2942,2023-12-31,CUST_83,PROD_60,1392.64,4,Asia,Web
ORD_2943,2023-01-18,CUST_104,PROD_17,278.21,1,Europe,Mobile
ORD_2944,2023-03-17,CUST_45,PROD_28,1476.16,4,Asia,Mobile
ORD_2945,2023-08-13,CUST_183,PROD_2,143.76,1,North America,Mobile
ORD_2946,2023-09-14,CUST_464,PROD_89,17.77,1,Asia,Mobile
ORD_2947,2023-05-13,CUST_414,PROD_18,464.28,2,North America,Mobile
ORD_2948,2023-04-06,CUST_382,PROD_49,47.1,2,North America,Web
ORD_2949,2023-08-20,CUST_397,PROD_10,1075.71,3,North America,Mobile
ORD_2950,2023-09-02,CUST_19,PROD_32,1457.67,3,Europe,Web
ORD_2951,2023-07-26,CUST_133,PROD_18,278.57,2,Europe,Web
ORD_2952,2023-01-14,CUST_127,PROD_55,456.92,2,North America,Mobile
ORD_2953,2023-11-05,CUST_228,PROD_4,1883.12,4,North America,Web
ORD_2954,2023-06-06,CUST_221,PROD_68,475.68,4,North America,Mobile
ORD_2955,2023-10-31,CUST_7,PROD_76,375.36,3,North America,Mobile
ORD_2956,2023-03-19,CUST_328,PROD_70,36.39,1,Asia,Web
ORD_2957,2023-10-19,CUST_254,PROD_57,1083.06,3,Europe,Mobile
ORD_2958,2023-05-02,CUST_324,PROD_38,1703.4,4,Europe,Web
ORD_2959,2023-04-30,CUST_492,PROD_69,112.5,1,North America,Web
ORD_2960,2023-10-16,CUST_155,PROD_65,853.88,4,North America,Mobile
ORD_2961,2023-05-06,CUST_90,PROD_18,696.42,3,Europe,Mobile
ORD_2962,2023-09-25,CUST_479,PROD_51,192.84,2,Europe,Web
ORD_2963,2023-01-15,CUST_146,PROD_74,79.19,1,Europe,Mobile
ORD_2964,2023-12-19,CUST_479,PROD_37,299.42,1,Europe,Web
ORD_2965,2023-09-11,CUST_352,PROD_17,1854.72,4,Europe,Web
ORD_2966,2023-06-21,CUST_436,PROD_32,485.89,1,Europe,Web
ORD_2967,2023-12-20,CUST_313,PROD_46,1890.24,4,North America,Mobile
ORD_2968,2023-07-11,CUST_153,PROD_87,1925.12,4,North America,Mobile
ORD_2969,2023-08-25,CUST_21,PROD_92,369.38,2,Europe,Web
ORD_2970,2023-04-20,CUST_12,PROD_58,373.76,4,Europe,Mobile
ORD_2971,2023-11-22,CUST_283,PROD_24,671.18,2,Europe,Mobile
ORD_2972,2023-07-10,CUST_184,PROD_54,641.52,2,Asia,Web
ORD_2973,2023-02-01,CUST_326,PROD_73,124.92,1,Asia,Web
ORD_2974,2023-11-24,CUST_54,PROD_68,237.84,2,North America,Web
ORD_2975,2023-05-25,CUST_304,PROD_72,1341.6,4,Europe,Web
ORD_2976,2023-03-09,CUST_464,PROD_70,36.39,1,Asia,Web
ORD_2977,2023-09-02,CUST_435,PROD_85,1956.84,4,North America,Mobile
ORD_2978,2023-08-24,CUST_222,PROD_63,158.94,3,Europe,Web
ORD_2979,2023-09-01,CUST_106,PROD_23,85.0,2,North America,Web
ORD_2980,2023-04-29,CUST_436,PROD_48,292.37,1,Europe,Mobile
ORD_2981,2023-05-05,CUST_238,PROD_39,591.3,3,North America,Mobile
ORD_2982,2023-02-19,CUST_278,PROD_29,381.78,3,North America,Mobile
ORD_2983,2023-11-18,CUST_488,PROD_42,894.88,4,Europe,Mobile
ORD_2984,2023-07-14,CUST_137,PROD_65,426.94,2,Asia,Mobile
ORD_2985,2023-04-10,CUST_51,PROD_25,120.26,2,North America,Web
ORD_2986,2023-11-05,CUST_68,PROD_32,485.89,1,Asia,Mobile
ORD_2987,2023-05-01,CUST_134,PROD_92,1231.28,4,Europe,Mobile
ORD_2988,2023-09-23,CUST_374,PROD_75,695.98,2,Europe,Web
ORD_2989,2023-05-31,CUST_124,PROD_15,1273.53,3,Asia,Web
ORD_2990,2023-02-05,CUST_334,PROD_7,291.94,2,Europe,Mobile
ORD_2991,2023-12-13,CUST_253,PROD_12,100.98,2,North America,Mobile
ORD_2992,2023-12-26,CUST_41,PROD_28,369.04,1,Europe,Web
ORD_2993,2023-08-13,CUST_341,PROD_93,1366.04,4,North America,Web
ORD_2994,2023-06-04,CUST_452,PROD_57,722.04,2,Europe,Web
ORD_2995,2023-09-24,CUST_475,PROD_15,849.02,2,Europe,Mobile
ORD_2996,2023-10-31,CUST_210,PROD_84,1193.64,3,Europe,Web
ORD_2997,2023-02-20,CUST_178,PROD_74,316.76,4,Europe,Web
ORD_2998,2023-12-03,CUST_361,PROD_29,127.26,1,Europe,Web
ORD_2999,2023-12-09,CUST_368,PROD_47,478.08,2,North America,Web
ORD_3000,2023-02-25,CUST_339,PROD_58,93.44,1,Asia,Web
ORD_3001,2023-04-12,CUST_443,PROD_11,706.28,4,North America,Web
ORD_3002,2023-02-01,CUST_439,PROD_9,17.22,1,North America,Mobile
ORD_3003,2023-05-24,CUST_472,PROD_70,36.39,1,North America,Web
ORD_3004,2023-06-26,CUST_302,PROD_69,337.5,3,Asia,Mobile
ORD_3005,2023-06-24,CUST_190,PROD_96,408.16,2,Europe,Mobile
ORD_3006,2023-12-07,CUST_104,PROD_4,470.78,1,Europe,Web
ORD_3007,2023-11-11,CUST_386,PROD_85,489.21,1,North America,Mobile
ORD_3008,2023-08-14,CUST_434,PROD_28,1107.12,3,Europe,Mobile
ORD_3009,2023-12-06,CUST_309,PROD_27,1441.11,3,North America,Mobile
ORD_3010,2023-10-11,CUST_399,PROD_36,1296.84,4,Europe,Mobile
ORD_3011,2023-09-27,CUST_116,PROD_39,394.2,2,Asia,Web
ORD_3012,2023-07-01,CUST_304,PROD_59,1351.89,3,Europe,Web
ORD_3013,2023-12-28,CUST_369,PROD_95,231.31,1,Europe,Web
ORD_3014,2023-01-03,CUST_304,PROD_48,877.11,3,Europe,Web
ORD_3015,2023-12-05,CUST_314,PROD_74,190.06,4,Europe,Mobile
ORD_3016,2023-07-13,CUST_157,PROD_62,408.57,3,Asia,Mobile
ORD_3017,2023-07-01,CUST_190,PROD_88,121.92,2,Europe,Web
ORD_3018,2023-05-05,CUST_180,PROD_53,41.72,1,Europe,Mobile
ORD_3019,2023-10-14,CUST_325,PROD_15,849.02,2,Asia,Mobile
ORD_3020,2023-03-07,CUST_62,PROD_51,96.42,1,Asia,Mobile
ORD_3021,2023-11-22,CUST_491,PROD_61,36.97,1,Europe,Mobile
ORD_3022,2023-12-20,CUST_4,PROD_16,436.58,1,North America,Mobile
ORD_3023,2023-04-15,CUST_74,PROD_29,152.71,2,Europe,Mobile
ORD_3024,2023-08-18,CUST_410,PROD_23,170.0,4,Europe,Mobile
ORD_3025,2023-08-09,CUST_99,PROD_70,72.78,2,Europe,Web
ORD_3026,2023-11-25,CUST_440,PROD_13,886.77,3,Asia,Web
ORD_3027,2023-05-07,CUST_270,PROD_42,223.72,1,Asia,Mobile
ORD_3028,2023-09-05,CUST_189,PROD_24,1342.36,4,Asia,Web
ORD_3029,2023-08-09,CUST_214,PROD_32,971.78,2,North America,Mobile
ORD_3030,2023-01-15,CUST_219,PROD_68,237.84,2,North America,Mobile
ORD_3031,2023-03-23,CUST_315,PROD_85,978.42,2,Europe,Web
ORD_3032,2023-11-01,CUST_299,PROD_53,83.45,2,Europe,Mobile
ORD_3033,2023-08-03,CUST_209,PROD_48,584.74,2,Europe,Mobile
ORD_3034,2023-10-12,CUST_237,PROD_48,877.11,3,Europe,Web
ORD_3035,2023-11-27,CUST_257,PROD_5,291.02,4,Europe,Mobile
ORD_3036,2023-10-11,CUST_430,PROD_8,374.86,2,Asia,Mobile
ORD_3037,2023-05-25,CUST_195,PROD_55,913.84,4,Europe,Web
ORD_3038,2023-11-22,CUST_131,PROD_17,1391.04,3,North America,Web
ORD_3039,2023-04-20,CUST_315,PROD_93,204.91,1,Europe,Web
ORD_3040,2023-01-13,CUST_34,PROD_86,473.54,1,Europe,Mobile
ORD_3041,2023-04-17,CUST_272,PROD_57,866.45,4,Europe,Mobile
ORD_3042,2023-03-31,CUST_106,PROD_26,1049.92,4,North America,Mobile
ORD_3043,2023-05-07,CUST_119,PROD_68,475.68,4,Asia,Mobile
ORD_3044,2023-07-23,CUST_383,PROD_97,157.01,1,Asia,Mobile
ORD_3045,2023-10-02,CUST_396,PROD_18,928.56,4,North America,Web
ORD_3046,2023-02-12,CUST_302,PROD_33,405.74,1,Asia,Web
ORD_3047,2023-04-23,CUST_137,PROD_92,307.82,1,Asia,Web
ORD_3048,2023-12-22,CUST_81,PROD_26,1049.92,4,North America,Mobile
ORD_3049,2023-07-18,CUST_286,PROD_9,34.44,2,Asia,Web
ORD_3050,2023-04-02,CUST_8,PROD_47,239.04,1,Europe,Web
ORD_3051,2023-11-25,CUST_128,PROD_86,473.54,1,North America,Web
ORD_3052,2023-10-19,CUST_344,PROD_34,159.62,4,Europe,Mobile
ORD_3053,2023-06-20,CUST_141,PROD_79,171.3,3,North America,Web
ORD_3054,2023-06-30,CUST_159,PROD_93,1024.53,3,Europe,Mobile
ORD_3055,2023-01-02,CUST_85,PROD_35,228.3,2,North America,Web
ORD_3056,2023-04-02,CUST_353,PROD_84,795.76,2,Asia,Web
ORD_3057,2023-11-17,CUST_276,PROD_73,124.92,1,North America,Web
ORD_3058,2023-05-21,CUST_422,PROD_88,182.88,3,Europe,Web
ORD_3059,2023-09-19,CUST_404,PROD_84,397.88,1,Europe,Web
ORD_3060,2023-04-16,CUST_347,PROD_50,1051.02,3,Europe,Mobile
ORD_3061,2023-07-07,CUST_1,PROD_58,186.88,2,Europe,Mobile
ORD_3062,2023-05-13,CUST_437,PROD_85,1956.84,4,Europe,Mobile
ORD_3063,2023-04-21,CUST_132,PROD_13,591.18,2,Asia,Web
ORD_3064,2023-05-29,CUST_297,PROD_75,695.98,2,North America,Mobile
ORD_3065,2023-11-18,CUST_256,PROD_9,34.44,2,Europe,Web
ORD_3066,2023-03-10,CUST_476,PROD_37,998.06,2,Europe,Mobile
ORD_3067,2023-03-04,CUST_466,PROD_76,500.48,4,North America,Mobile
ORD_3068,2023-10-27,CUST_279,PROD_2,86.26,1,Europe,Web
ORD_3069,2023-02-22,CUST_234,PROD_42,671.16,3,North America,Web
ORD_3070,2023-10-13,CUST_259,PROD_10,717.14,2,Asia,Web
ORD_3071,2023-03-29,CUST_87,PROD_89,53.31,3,Asia,Web
ORD_3072,2023-01-30,CUST_284,PROD_2,143.76,1,Europe,Web
ORD_3073,2023-01-12,CUST_303,PROD_48,292.37,1,Asia,Web
ORD_3074,2023-07-28,CUST_355,PROD_76,125.12,1,Europe,Mobile
ORD_3075,2023-05-30,CUST_200,PROD_24,1342.36,4,Asia,Mobile
ORD_3076,2023-02-12,CUST_256,PROD_8,374.86,2,Europe,Mobile
ORD_3077,2023-02-05,CUST_42,PROD_53,166.9,4,Europe,Web
ORD_3078,2023-01-02,CUST_256,PROD_17,927.36,2,Europe,Web
ORD_3079,2023-04-20,CUST_245,PROD_85,489.21,1,Europe,Web
ORD_3080,2023-10-19,CUST_384,PROD_3,453.37,1,North America,Mobile
ORD_3081,2023-10-11,CUST_198,PROD_62,245.14,3,Europe,Web
ORD_3082,2023-02-18,CUST_109,PROD_28,1107.12,3,Asia,Web
ORD_3083,2023-06-14,CUST_347,PROD_12,151.47,3,Europe,Web
ORD_3084,2023-12-31,CUST_448,PROD_6,532.4,4,Europe,Mobile
ORD_3085,2023-12-21,CUST_52,PROD_70,109.17,3,Europe,Mobile
ORD_3086,2023-08-08,CUST_427,PROD_93,1024.53,3,North America,Mobile
ORD_3087,2023-09-23,CUST_15,PROD_4,941.56,2,Europe,Mobile
ORD_3088,2023-02-02,CUST_142,PROD_57,1444.08,4,North America,Mobile
ORD_3089,2023-07-08,CUST_477,PROD_88,182.88,3,Europe,Web
ORD_3090,2023-08-27,CUST_264,PROD_77,1732.64,4,Asia,Web
ORD_3091,2023-09-25,CUST_153,PROD_70,109.17,3,North America,Web
ORD_3092,2023-12-20,CUST_320,PROD_74,79.19,1,North America,Web
ORD_3093,2023-10-13,CUST_310,PROD_23,127.5,3,Europe,Mobile
ORD_3094,2023-04-18,CUST_179,PROD_34,119.72,3,Europe,Web
ORD_3095,2023-06-19,CUST_310,PROD_68,237.84,2,Europe,Mobile
ORD_3096,2023-08-04,CUST_39,PROD_40,262.94,1,North America,Mobile
ORD_3097,2023-02-01,CUST_433,PROD_57,216.61,1,Europe,Mobile
ORD_3098,2023-10-21,CUST_14,PROD_8,374.86,2,Europe,Web
ORD_3099,2023-02-16,CUST_165,PROD_35,228.3,2,Europe,Mobile
ORD_3100,2023-04-22,CUST_260,PROD_25,60.13,1,Asia,Mobile
ORD_3101,2023-02-21,CUST_268,PROD_99,1880.52,4,Asia,Mobile
ORD_3102,2023-05-11,CUST_409,PROD_42,134.23,1,Europe,Mobile
ORD_3103,2023-02-21,CUST_218,PROD_21,142.72,4,Europe,Web
ORD_3104,2023-07-07,CUST_70,PROD_10,215.14,1,Europe,Mobile
ORD_3105,2023-02-02,CUST_326,PROD_79,171.3,3,Asia,Mobile
ORD_3106,2023-08-18,CUST_481,PROD_88,243.84,4,North America,Web
ORD_3107,2023-06-06,CUST_429,PROD_57,1083.06,3,Europe,Mobile
ORD_3108,2023-06-06,CUST_480,PROD_93,409.81,2,Europe,Mobile
ORD_3109,2023-07-28,CUST_257,PROD_36,972.63,3,Europe,Mobile
ORD_3110,2023-05-28,CUST_347,PROD_61,147.88,4,Europe,Web
ORD_3111,2023-03-16,CUST_299,PROD_43,1435.23,3,Europe,Mobile
ORD_3112,2023-05-12,CUST_441,PROD_19,729.54,2,North America,Web
ORD_3113,2023-06-28,CUST_22,PROD_38,1703.4,4,Asia,Mobile
ORD_3114,2023-04-12,CUST_268,PROD_51,192.84,2,Asia,Web
ORD_3115,2023-12-09,CUST_174,PROD_97,628.04,4,North America,Mobile
ORD_3116,2023-11-04,CUST_460,PROD_38,851.7,2,Europe,Web
ORD_3117,2023-05-15,CUST_272,PROD_74,79.19,1,Europe,Mobile
ORD_3118,2023-08-24,CUST_13,PROD_20,431.96,4,North America,Web
ORD_3119,2023-02-20,CUST_348,PROD_77,433.16,1,Europe,Web
ORD_3120,2023-10-02,CUST_423,PROD_82,261.67,2,Europe,Web
ORD_3121,2023-09-17,CUST_326,PROD_90,978.16,2,Asia,Web
ORD_3122,2023-01-05,CUST_64,PROD_57,216.61,1,Europe,Web
ORD_3123,2023-06-10,CUST_81,PROD_63,105.96,2,North America,Web
ORD_3124,2023-03-08,CUST_430,PROD_35,114.15,1,Asia,Web
